,city,timestamp,temperature,season
25550,Beijing,2010-01-01,-0.6465145460436976,winter
25551,Beijing,2010-01-02,-10.611540437093794,winter
25552,Beijing,2010-01-03,-7.705168337981851,winter
25553,Beijing,2010-01-04,1.9189397949980274,winter
25554,Beijing,2010-01-05,-3.6685064385659807,winter
25555,Beijing,2010-01-06,-5.73944067743471,winter
25556,Beijing,2010-01-07,-4.190885230621273,winter
25557,Beijing,2010-01-08,-3.1739586401798237,winter
25558,Beijing,2010-01-09,5.1983014762164474,winter
25559,Beijing,2010-01-10,-0.8841196271087544,winter
25560,Beijing,2010-01-11,3.7507115834716167,winter
25561,Beijing,2010-01-12,-7.053252704089379,winter
25562,Beijing,2010-01-13,-1.8741829094333762,winter
25563,Beijing,2010-01-14,-4.710458545007652,winter
25564,Beijing,2010-01-15,-2.1163999295180407,winter
25565,Beijing,2010-01-16,-2.497492232636933,winter
25566,Beijing,2010-01-17,-2.1837254666655808,winter
25567,Beijing,2010-01-18,-3.054112743781529,winter
25568,Beijing,2010-01-19,-4.209464029777423,winter
25569,Beijing,2010-01-20,-12.656997494224708,winter
25570,Beijing,2010-01-21,-9.51696871088378,winter
25571,Beijing,2010-01-22,1.159771873710481,winter
25572,Beijing,2010-01-23,0.19899586513288625,winter
25573,Beijing,2010-01-24,2.695202106228214,winter
25574,Beijing,2010-01-25,-11.506670837614408,winter
25575,Beijing,2010-01-26,0.24909788691654322,winter
25576,Beijing,2010-01-27,-0.4854491375950323,winter
25577,Beijing,2010-01-28,0.24189419225969466,winter
25578,Beijing,2010-01-29,-1.2155615929490975,winter
25579,Beijing,2010-01-30,-4.288572302218904,winter
25580,Beijing,2010-01-31,-4.968911007677784,winter
25581,Beijing,2010-02-01,-6.970155398547264,winter
25582,Beijing,2010-02-02,-6.435169695009176,winter
25583,Beijing,2010-02-03,-2.2990938556865124,winter
25584,Beijing,2010-02-04,-7.035773679915958,winter
25585,Beijing,2010-02-05,-2.3915862254679734,winter
25586,Beijing,2010-02-06,-7.724705301770278,winter
