,city,timestamp,temperature,season
3650,London,2010-01-01,13.03762485683723,winter
3651,London,2010-01-02,4.680984338494657,winter
3652,London,2010-01-03,8.1437817493437,winter
3653,London,2010-01-04,1.5774536829400483,winter
3654,London,2010-01-05,6.1312627207685,winter
3655,London,2010-01-06,7.2705282640922615,winter
3656,London,2010-01-07,7.063756657206559,winter
3657,London,2010-01-08,7.141616108881794,winter
3658,London,2010-01-09,-2.740615929061681,winter
3659,London,2010-01-10,8.155998527139886,winter
3660,London,2010-01-11,6.532606404663759,winter
3661,London,2010-01-12,10.996723687456498,winter
3662,London,2010-01-13,3.3324466436333844,winter
3663,London,2010-01-14,4.168636865868955,winter
3664,London,2010-01-15,7.130048590977245,winter
3665,London,2010-01-16,4.514629987518294,winter
3666,London,2010-01-17,4.54926384944921,winter
3667,London,2010-01-18,-3.762720829062557,winter
3668,London,2010-01-19,5.958084811688625,winter
3669,London,2010-01-20,15.16377035533919,winter
3670,London,2010-01-21,7.395527812120296,winter
3671,London,2010-01-22,1.8727565276991087,winter
3672,London,2010-01-23,8.329418503776965,winter
3673,London,2010-01-24,2.0048766142262178,winter
3674,London,2010-01-25,4.769807202488515,winter
3675,London,2010-01-26,3.449424797212754,winter
3676,London,2010-01-27,-0.6405498364173958,winter
3677,London,2010-01-28,-6.20915588889066,winter
3678,London,2010-01-29,7.961882861390533,winter
3679,London,2010-01-30,9.816022044894163,winter
3680,London,2010-01-31,-1.9916087583074056,winter
3681,London,2010-02-01,8.95962572062554,winter
3682,London,2010-02-02,11.958658782744077,winter
3683,London,2010-02-03,3.697318293953824,winter
3684,London,2010-02-04,8.128626427283441,winter
3685,London,2010-02-05,8.777852528013845,winter
3686,London,2010-02-06,1.5653190589817925,winter
3687,London,2010-02-07,5.51691881172113,winter
3688,London,2010-02-08,4.075587545568091,winter
3689,London,2010-02-09,5.616018595967724,winter
3690,London,2010-02-10,11.420740476900566,winter
3691,London,2010-02-11,4.112058050266332,winter
3692,London,2010-02-12,-1.09602887141763,winter
3693,London,2010-02-13,0.7361773148081276,winter
3694,London,2010-02-14,4.953692923888136,winter
3695,London,2010-02-15,12.854793368845948,winter
3696,London,2010-02-16,5.746104154464508,winter
3697,London,2010-02-17,2.287919744424753,winter
3698,London,2010-02-18,5.403694231595236,winter
3699,London,2010-02-19,-1.225471890974985,winter
3700,London,2010-02-20,8.682608770571434,winter
3701,London,2010-02-21,6.861037460979796,winter
3702,London,2010-02-22,8.625642843663453,winter
3703,London,2010-02-23,5.299209715847972,winter
3704,London,2010-02-24,4.691847573123068,winter
3705,London,2010-02-25,12.46015136336014,winter
3706,London,2010-02-26,1.794011508867443,winter
3707,London,2010-02-27,9.200896735713652,winter
3708,London,2010-02-28,7.478767226907919,winter
3709,London,2010-03-01,20.095558990033553,spring
3710,London,2010-03-02,18.018061460924915,spring
3711,London,2010-03-03,14.451271760281202,spring
3712,London,2010-03-04,10.160904942215675,spring
3713,London,2010-03-05,16.07349834800482,spring
3714,London,2010-03-06,14.664760417743459,spring
3715,London,2010-03-07,5.17706462202842,spring
3716,London,2010-03-08,0.700763710828058,spring
3717,London,2010-03-09,9.25107434037656,spring
3718,London,2010-03-10,5.455052963040625,spring
3719,London,2010-03-11,13.170841850303372,spring
3720,London,2010-03-12,9.826637147158051,spring
3721,London,2010-03-13,16.57745175117292,spring
3722,London,2010-03-14,18.075389855403408,spring
3723,London,2010-03-15,14.09635968808359,spring
3724,London,2010-03-16,9.16714774522606,spring
3725,London,2010-03-17,8.503973778272387,spring
3726,London,2010-03-18,18.886504997480404,spring
3727,London,2010-03-19,14.793796964282297,spring
3728,London,2010-03-20,19.334116737817794,spring
3729,London,2010-03-21,13.30684659613124,spring
3730,London,2010-03-22,21.409414237225825,spring
3731,London,2010-03-23,12.979841652339298,spring
3732,London,2010-03-24,19.831238442119194,spring
3733,London,2010-03-25,4.0026054580221215,spring
3734,London,2010-03-26,11.609407829846468,spring
3735,London,2010-03-27,-3.1272027806956135,spring
3736,London,2010-03-28,4.687999152690877,spring
3737,London,2010-03-29,6.930693214513105,spring
3738,London,2010-03-30,7.8756611635778295,spring
3739,London,2010-03-31,10.097055435120007,spring
3740,London,2010-04-01,15.149338062096634,spring
3741,London,2010-04-02,13.835411585103722,spring
3742,London,2010-04-03,16.034612848669767,spring
3743,London,2010-04-04,12.866486281291703,spring
3744,London,2010-04-05,8.749748355329997,spring
3745,London,2010-04-06,15.75292533462833,spring
3746,London,2010-04-07,5.321526379338085,spring
3747,London,2010-04-08,9.147719886159553,spring
3748,London,2010-04-09,9.485051143559772,spring
3749,London,2010-04-10,5.647527516377583,spring
3750,London,2010-04-11,15.133901803795808,spring
3751,London,2010-04-12,29.107928242857994,spring
3752,London,2010-04-13,2.8681901268917454,spring
3753,London,2010-04-14,16.2446355994813,spring
3754,London,2010-04-15,1.3168742983051214,spring
3755,London,2010-04-16,12.746470344655828,spring
3756,London,2010-04-17,21.464919016078735,spring
3757,London,2010-04-18,4.109014495038821,spring
3758,London,2010-04-19,19.399179040074035,spring
3759,London,2010-04-20,15.930938106871668,spring
3760,London,2010-04-21,11.136809655209793,spring
3761,London,2010-04-22,13.179616052923972,spring
3762,London,2010-04-23,18.14253119313566,spring
3763,London,2010-04-24,13.250237827286085,spring
3764,London,2010-04-25,11.26104238151425,spring
3765,London,2010-04-26,12.164579834605831,spring
3766,London,2010-04-27,17.141716147483876,spring
3767,London,2010-04-28,20.182524587112983,spring
3768,London,2010-04-29,21.648811177366543,spring
3769,London,2010-04-30,6.386493933655383,spring
3770,London,2010-05-01,9.161668358558314,spring
3771,London,2010-05-02,10.556605965752912,spring
3772,London,2010-05-03,8.877162575168832,spring
3773,London,2010-05-04,8.811435255779937,spring
3774,London,2010-05-05,26.40888819687158,spring
3775,London,2010-05-06,11.902390044279553,spring
3776,London,2010-05-07,4.140182930164123,spring
3777,London,2010-05-08,4.203637182955978,spring
3778,London,2010-05-09,7.921379486157224,spring
3779,London,2010-05-10,7.169815139796968,spring
3780,London,2010-05-11,14.979760326127149,spring
3781,London,2010-05-12,10.660374843966872,spring
3782,London,2010-05-13,7.902346117098994,spring
3783,London,2010-05-14,10.667623545279731,spring
3784,London,2010-05-15,8.465673318570673,spring
3785,London,2010-05-16,2.61695608088532,spring
3786,London,2010-05-17,13.022142506555266,spring
3787,London,2010-05-18,17.06741154174708,spring
3788,London,2010-05-19,13.66261509915673,spring
3789,London,2010-05-20,16.811776564405683,spring
3790,London,2010-05-21,0.5316869134100379,spring
3791,London,2010-05-22,17.468756660365237,spring
3792,London,2010-05-23,6.759046714163274,spring
3793,London,2010-05-24,14.086280690855649,spring
3794,London,2010-05-25,14.307244665691458,spring
3795,London,2010-05-26,7.55198372274082,spring
3796,London,2010-05-27,15.389548880489523,spring
3797,London,2010-05-28,13.823094315650216,spring
3798,London,2010-05-29,5.331974178892239,spring
3799,London,2010-05-30,16.48840685491781,spring
3800,London,2010-05-31,14.26802615792538,spring
3801,London,2010-06-01,14.975568616686672,summer
3802,London,2010-06-02,21.400932885062936,summer
3803,London,2010-06-03,25.583604513267794,summer
3804,London,2010-06-04,21.77223741673113,summer
3805,London,2010-06-05,14.380636982772035,summer
3806,London,2010-06-06,18.82999216140889,summer
3807,London,2010-06-07,19.283384548012492,summer
3808,London,2010-06-08,18.151342451368272,summer
3809,London,2010-06-09,16.238807333597688,summer
3810,London,2010-06-10,12.095141920862886,summer
3811,London,2010-06-11,25.73995093191651,summer
3812,London,2010-06-12,14.111910608202464,summer
3813,London,2010-06-13,12.510877160553713,summer
3814,London,2010-06-14,9.952937450652993,summer
3815,London,2010-06-15,9.873863444790766,summer
3816,London,2010-06-16,18.415846674396136,summer
3817,London,2010-06-17,19.352963382228772,summer
3818,London,2010-06-18,10.492904380482294,summer
3819,London,2010-06-19,21.981488517407808,summer
3820,London,2010-06-20,13.176160561389597,summer
3821,London,2010-06-21,17.859546923742347,summer
3822,London,2010-06-22,18.106827772464595,summer
3823,London,2010-06-23,23.924551445736228,summer
3824,London,2010-06-24,12.154853191349925,summer
3825,London,2010-06-25,16.480596145751853,summer
3826,London,2010-06-26,16.20421863883757,summer
3827,London,2010-06-27,21.761334281445244,summer
3828,London,2010-06-28,19.992304168340496,summer
3829,London,2010-06-29,12.776822438239982,summer
3830,London,2010-06-30,21.79788248059957,summer
3831,London,2010-07-01,20.47629120780543,summer
3832,London,2010-07-02,11.18398207611127,summer
3833,London,2010-07-03,15.18650557208522,summer
3834,London,2010-07-04,14.738828093736569,summer
3835,London,2010-07-05,21.96670043745233,summer
3836,London,2010-07-06,13.32593019561617,summer
3837,London,2010-07-07,10.30174263664772,summer
3838,London,2010-07-08,18.491317761156612,summer
3839,London,2010-07-09,26.738112257518225,summer
3840,London,2010-07-10,18.68504520488202,summer
3841,London,2010-07-11,4.711433185247941,summer
3842,London,2010-07-12,21.785264186518976,summer
3843,London,2010-07-13,10.37499825134602,summer
3844,London,2010-07-14,19.86154534947134,summer
3845,London,2010-07-15,24.30784412483441,summer
3846,London,2010-07-16,16.443491716780827,summer
3847,London,2010-07-17,17.340189543223353,summer
3848,London,2010-07-18,18.063234943015537,summer
3849,London,2010-07-19,11.973899175088375,summer
3850,London,2010-07-20,16.772726091476574,summer
3851,London,2010-07-21,24.919821962742553,summer
3852,London,2010-07-22,22.788051664782525,summer
3853,London,2010-07-23,15.274938732181074,summer
3854,London,2010-07-24,22.90452624063226,summer
3855,London,2010-07-25,12.5989893200297,summer
3856,London,2010-07-26,20.0170927360509,summer
3857,London,2010-07-27,14.96646711230844,summer
3858,London,2010-07-28,18.06945793939961,summer
3859,London,2010-07-29,33.49748297032534,summer
3860,London,2010-07-30,21.771212713586774,summer
3861,London,2010-07-31,10.61304903156412,summer
3862,London,2010-08-01,11.626390864584014,summer
3863,London,2010-08-02,10.257632415488269,summer
3864,London,2010-08-03,21.280485446555492,summer
3865,London,2010-08-04,10.314908805105063,summer
3866,London,2010-08-05,15.912615232385047,summer
3867,London,2010-08-06,20.999378996106625,summer
3868,London,2010-08-07,19.936190507245765,summer
3869,London,2010-08-08,16.69939840012619,summer
3870,London,2010-08-09,24.543504328337647,summer
3871,London,2010-08-10,12.361515227727232,summer
3872,London,2010-08-11,10.868470883125129,summer
3873,London,2010-08-12,17.854109547026535,summer
3874,London,2010-08-13,9.540282930979473,summer
